Brand,Model,Launch Date,Price,Ground Type,Material,Weight,Players
Adidas,X 17.1 Women's,2016-12-01,200$,['FG'],SYNTHETIC,0g,[None]
Adidas,Ace 17.1 Leather Women's,2016-12-01,200$,['FG'],"KANGAROO,",0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace 17+ PureControl Pogba Signature,2017-01-14,330$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace Tango 17.1 Trainer Pogba Signature,2017-01-14,150$,['ST'],KNIT,0g,[None]
Adidas,Copa 17.2,2017-01-02,100$,['FG'],CALF,0g,[None]
Adidas,X 17.2 Women's,2016-12-01,100$,['FG'],SYNTHETIC,0g,[None]
Puma,evoTOUCH Pro Fabregs Derby Boots,2017-01-31,250$,['FG'],KANGAROO,212g,[None]
Nike,MagistaX Finale II IC,2016-10-07,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II TF,2016-10-07,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II TF,2016-10-03,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II IC,2016-10-03,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II IC,2016-11-24,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II TF,2016-11-24,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II Tech Craft 2.0 TF,2016-11-17,175$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II Tech Craft 2.0 IC,2016-11-17,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II Tech Craft 2.0 TF,2016-11-17,175$,['TF'],KNIT,0g,[None]
Nike,MercurialX Proximo II Tech Craft 2.0 IC,2016-11-17,175$,['IN'],KNIT,0g,[None]
Nike,TiempoX Proximo Tech Craft 2.0 TF,2016-11-17,140$,['TF'],KANGAROO,0g,[None]
Nike,TiempoX Proximo Tech Craft 2.0 IC,2016-11-17,140$,['IN'],KANGAROO,0g,[None]
Nike,HypervenomX Finale IC,2016-11-24,100$,['IN'],SYNTHETIC,0g,[None]
Nike,HypervenomX Finale TF,2016-11-24,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MercurialX Finale II IC,2016-11-24,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Finale II TF,2016-11-24,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II CR7 IC,2016-11-07,185$,['IN'],KNIT,0g,[None]
Nike,MercurialX Finale II IC,2016-10-03,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Finale II TF,2016-10-03,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II TF,2016-10-03,175$,['TF'],KNIT,0g,[None]
Nike,MercurialX Proximo II IC,2016-10-03,175$,['IN'],KNIT,0g,[None]
Nike,HypervenomX Proximo Tech Craft 2.0 TF,2016-11-17,150$,['TF'],SYNTHETIC,0g,[None]
Nike,HypervenomX Proximo Tech Craft 2.0 IC,2016-11-17,150$,['IN'],SYNTHETIC,0g,[None]
Nike,Mercurial Superfly V Tech Craft 2.0,2016-11-17,315$,['FG'],KNIT,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Superfly V CR7,2016-11-07,325$,['FG'],KNIT,0g,['RONALDO']
Nike,Mercurial Vapor XI CR7,2016-11-07,255$,['FG'],SYNTHETIC,0g,['RONALDO']
Nike,Mercurial Veloce III Dynamic Fit CR7,2016-11-07,180$,['FG'],SYNTHETIC,0g,['RONALDO']
Nike,TiempoX Proximo IC SE Pirlo Edition,2016-09-19,175$,['IN'],KANGAROO,0g,['PIRLO']
Nike,Tiempo Legend VI SE Pirlo Edition,2016-09-19,275$,['FG'],KANGAROO,244g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,HypervenomX Proximo TF,2016-11-24,150$,['TF'],SYNTHETIC,0g,[None]
Nike,HypervenomX Proximo IC,2016-11-24,150$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Finale II TF,2016-10-07,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MercurialX Finale II IC,2016-10-07,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II IC,2016-10-07,175$,['IN'],KNIT,0g,[None]
Nike,MercurialX Proximo II TF,2016-10-07,175$,['TF'],KNIT,0g,[None]
Nike,MagistaX Proximo II TF,2016-10-07,175$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II IC,2016-10-07,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II TF,2016-10-03,175$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II IC,2016-10-03,175$,['IN'],SYNTHETIC,0g,[None]
Nike,HypervenomX Finale TF,2016-10-03,100$,['TF'],SYNTHETIC,0g,[None]
Nike,HypervenomX Finale IC,2016-10-03,100$,['IN'],SYNTHETIC,0g,[None]
Puma,evoSPEED 17 SL,2016-12-16,250$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED 17 SL K-Leather,2016-12-16,260$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoPOWER Vigor,2017-01-16,240$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoPOWER Vigor Camo,2017-01-16,240$,['FG'],SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoPOWER Vigor,2017-01-19,240$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoSPEED SL II Anoine Griezmann,2016-11-14,0$,['FG'],SYNTHETIC,107g,"['REUS,', 'FALCAO,', 'AGUERO,', 'GRIEZMANN']"
Puma,evoTOUCH Pro,2017-04-01,250$,"['AG', 'FG', 'SG']",KANGAROO,212g,"['FABREGAS,', 'CAZOLA']"
Nike,Hypervenom Phatal III DF Women's,2017-02-01,170$,['FG'],SYNTHETIC,0g,[None]
Puma,evoPOWER Vigor,2017-04-01,240$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoPOWER Vigor 3D,2017-04-01,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoPOWER Vigor 3D,2017-05-01,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Nike,Hypervenom Phantom III DF,2017-01-30,250$,"['AG', 'FG', 'SG']",KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Hypervenom Phantom III,2017-04-01,250$,['FG'],KNIT,0g,[None]
Puma,evoPOWER Vigor,2017-04-01,0$,['FG'],SYNTHETIC,0g,"['BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Nike,Magista Obra II,2017-07-01,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Tiepo Mystic V IC,2017-01-30,85$,['IN'],SYNTHETIC,0g,[None]
Nike,Tiepo Mystic V TF,2017-01-30,85$,['TF'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.1 Indoor,2016-11-25,130$,['IN'],SYNTHETIC,0g,[None]
Adidas,Copa Tango 17.1 Indoor,2017-01-02,160$,['IN'],KANGAROO,0g,[None]
Adidas,Copa Tango 17.1 Turf,2017-01-02,160$,['TF'],KANGAROO,0g,[None]
Adidas,Copa Gloro 17.2,2017-02-03,100$,['FG'],CALF,0g,[None]
Adidas,Messi 16.1,2017-01-26,200$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,['MESSI']
Adidas,Messi 16+ PureAgility,2016-10-10,0$,['FG'],SYNTHETIC,192g,['MESSI']
Adidas,Messi 16+ PureAgility,2016-09-25,300$,['FG'],SYNTHETIC,192g,['MESSI']
Adidas,Ace Tango 17.1 Turf,2016-11-25,130$,['TF'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.2 Turf,2016-11-25,80$,['TF'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.2 Training,2016-11-25,85$,['ST'],SYNTHETIC,0g,[None]
Adidas,Ace 17.3 Primemesh Turf,2017-01-02,90$,['TF'],SYNTHETIC,0g,[None]
Adidas,Ace 17.3 Primemesh Indoor,2017-01-02,90$,['IN'],SYNTHETIC,0g,[None]
Adidas,Ace 17.1 Primeknit,2017-01-02,200$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace 17.2 Primemesh,2017-01-02,130$,['FG'],SYNTHETIC,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,X 16.2,2017-01-02,150$,['FG'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X 16.3,2017-01-02,90$,['FG'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X 16.3 Truf,2017-01-02,100$,['TF'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X 16.3 Indoor,2017-01-02,100$,['IN'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,Ace 17.3 Primemesh,2016-11-25,80$,['FG'],SYNTHETIC,0g,[None]
Adidas,Ace 17.3 Primemesh,2017-01-02,90$,['FG'],SYNTHETIC,0g,[None]
Adidas,Copa 17.4,2017-01-02,60$,['FG'],SYNTHETIC,0g,[None]
Adidas,Copa Tango 17.2 Training,2016-11-16,90$,['ST'],SYNTHETIC,0g,[None]
Adidas,Copa Tango 17.2 Training,2017-01-02,90$,['ST'],SYNTHETIC,0g,[None]
Adidas,Gloro 15.1,2016-10-28,130$,['FG'],KANGAROO,238g,[None]
Adidas,Gloro 15.1,2016-08-30,100$,['FG'],KANGAROO,238g,[None]
Adidas,Gloro 15.1,2016-10-13,100$,['FG'],KANGAROO,238g,[None]
Adidas,Copa Gloro 17.2,2017-02-01,100$,['FG'],CALF,0g,[None]
Adidas,X 16.1,2017-01-26,200$,"['AG', 'FG', 'SG']",SYNTHETIC,198g,[None]
Adidas,Ace Tango 17+ PureControl Turf,2017-01-26,180$,['TF'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Messi 16.1,2016-09-25,200$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,['MESSI']
Adidas,Ace Tango 17.1 Training,2016-11-25,130$,['ST'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.1 Training,2017-01-02,130$,['ST'],SYNTHETIC,0g,[None]
Adidas,X 16+ PureChaos,2017-01-26,300$,"['FG', 'SG']",SYNTHETIC,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Puma,evoSPEED 17 SL,2017-01-09,250$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED 17 Leather,2017-01-09,240$,['FG'],CALF,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED 17 SL S,2017-01-09,200$,['FG'],SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED 17 K-Leather,2017-03-01,260$,['FG'],CALF,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED 17 K-Leather,2017-04-01,260$,['FG'],CALF,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Adidas,Ace 17.1 Primeknit,2017-01-26,200$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Under,Armour ClutchFit 3.0 3D,2017-01-11,269$,['FG'],SYNTHETIC,225g,['MEMPHIS DEPAY']
Adidas,X Tango 16+ Purechaos Indoor,2016-11-25,180$,['IN'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X Tango 16+ Purechaos Turf,2016-11-25,180$,['TF'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X Tango 16+ Purechaos Turf,2017-01-26,180$,['TF'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,X Tango 16+ Purechaos Indoor,2017-01-26,180$,['IN'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,Ace Tango 17.1 Turf,2017-01-26,130$,['TF'],SYNTHETIC,0g,[None]
Nike,Mercurial Superfly V CR7 Vitorias SE,2017-01-11,350$,['FG'],KNIT,0g,['RONALDO']
Adidas,Ace 17+ PureControl,2017-01-26,300$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Nike,MercurialX Proximo II IC,2017-01-30,175$,['IN'],KNIT,0g,[None]
Nike,Magista Opus II,2017-01-30,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Mercurial Superfly V CR7,2017-04-01,325$,['FG'],KNIT,0g,['RONALDO']
Adidas,Ace Tango 17+ PureControl Indoor,2017-01-26,180$,['IN'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace Tango 17+ Purecontrol Turf Pogba Signature,2017-01-14,190$,['TF'],KNIT,0g,[None]
Adidas,Ace 17+ PureControl,2017-03-04,300$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Nike,MercurialX Proximo II IC,2017-03-20,175$,['IN'],KNIT,0g,[None]
Nike,MagistaX Proximo II IC,2017-01-30,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II TF,2017-01-30,175$,['TF'],SYNTHETIC,0g,[None]
Nike,Hypervenom Phantom III,2017-01-30,200$,"['AG', 'FG', 'SG']",KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,HypervenomX Proximo III IC,2017-01-30,150$,['IN'],KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,HyperVenom Phinish II WR10 250G,2017-01-22,230$,['FG'],SYNTHETIC,0g,['ROONEY']
Nike,HypervenomX Proximo III IC,2017-02-20,150$,['IN'],KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,HypervenomX Proximo III TF,2017-03-20,175$,['TF'],KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,MagistaX Proximo II IC Heritage,2017-03-20,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II TF,2017-03-20,175$,['TF'],SYNTHETIC,0g,[None]
Adidas,Copa Tango 17.1 Turf,2016-11-16,160$,['TF'],KANGAROO,0g,[None]
Adidas,Copa 17.2,2016-11-26,100$,['FG'],CALF,0g,[None]
Adidas,Copa Tango 17.1 Indoor,2017-01-26,160$,['IN'],KANGAROO,0g,[None]
Adidas,Copa Tango 17.1 Indoor,2017-01-02,160$,['IN'],KANGAROO,0g,[None]
Adidas,Ace 16+ PureControl Space Craft,2016-09-14,300$,['FG'],KANGAROO,224g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,X 16+ PureChaos Space Craft,2016-09-14,300$,['FG'],KANGAROO,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Adidas,Ace Tango 17.2 Training,2017-01-02,85$,['ST'],SYNTHETIC,0g,[None]
Adidas,Ace 17+ PureControl,2017-01-26,300$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace 17.1 Leather,2017-01-26,200$,['FG'],KANGAROO,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,Ace Tango 17.1 Training,2017-01-26,130$,['ST'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.2 Training,2017-01-26,85$,['ST'],SYNTHETIC,0g,[None]
Adidas,X 16.1 Leather,2017-01-26,200$,"['AG', 'FG', 'SG']",KANGAROO,198g,[None]
Adidas,X 16.3 Truf,2017-01-26,100$,['TF'],SYNTHETIC,0g,"['GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA']"
Adidas,Ace Tango 17.1 Indoor,2017-01-26,130$,['IN'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.2 Turf,2017-01-26,80$,['TF'],SYNTHETIC,0g,[None]
Adidas,Ace Tango 17.2 Indoor,2017-01-26,80$,['IN'],SYNTHETIC,0g,[None]
Adidas,Copa Tango 17.1 Turf,2017-01-26,160$,['TF'],KANGAROO,0g,[None]
Adidas,Copa Tango 17.2 Training,2017-01-26,90$,['ST'],SYNTHETIC,0g,[None]
Nike,HypervenomX Proximo III TF,2017-01-30,150$,['TF'],KNIT,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Hypervenom Phelon III,2017-01-30,75$,['FG'],SYNTHETIC,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Hypervenom Phatal III DF,2017-01-30,170$,['FG'],SYNTHETIC,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Hypervenom Phade III,2017-01-30,55$,['FG'],SYNTHETIC,0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Mercurial Superfly Women's,2017-01-30,275$,['FG'],KNIT,200g,[None]
Nike,Magista Obra Women's,2017-01-30,275$,['FG'],KNIT,205g,[None]
Nike,Hypervenom Phantom III DF,2017-02-13,300$,['FG'],"KANGAROO,",0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Hypervenom Phantom III,2017-02-13,250$,['FG'],"KANGAROO,",0g,"['LEWANDOWSKI,', 'ROONEY']"
Nike,Mercurial Vapor XI,2016-08-16,230$,"['FG', 'SG']",SYNTHETIC,200g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vapor XI,2016-11-25,230$,"['FG', 'SG']",SYNTHETIC,200g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vapor XI,2016-10-03,230$,"['FG', 'SG']",SYNTHETIC,200g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vapor XI,2017-01-30,230$,"['FG', 'SG']",SYNTHETIC,200g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vapor XI Tech Craft 2.0,2016-11-17,230$,['FG'],CALF,200g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Magista Opus II,2016-10-03,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Opus II,2016-11-25,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Opus II Tech Craft 2.0,2016-11-17,230$,['FG'],SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Hypervenom Phinish II Tech Craft 2.0,2016-11-17,200$,"['AG', 'FG']",SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phinish II,2016-11-25,200$,"['AG', 'FG']",SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phinish II NJR X JORDAN,2016-10-12,230$,['FG'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phinish II NJR X JORDAN,2016-07-01,230$,['FG'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phinish II Neymar,2016-02-02,230$,['FG'],SYNTHETIC,0g,['NEYMAR']
Adidas,Ace 17+ PureControl UCL Dragon,2017-02-13,330$,['FG'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Adidas,X 16+ PureChaos UCL Dragon,2017-02-13,330$,['FG'],SYNTHETIC,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Adidas,Ace Tango 17+ PureControl UCL Dragon Indoor,2017-02-13,210$,['IN'],KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
Puma,evoSPEED 17 SL S Bellerin,2017-01-31,200$,['FG'],SYNTHETIC,0g,['BELLERIN']
Puma,evoSPEED 17 SL S Aguero,2017-04-01,200$,['FG'],SYNTHETIC,0g,['AGUERO']
Nike,MagistaX Finale II IC,2017-01-30,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II TF,2017-01-30,100$,['TF'],SYNTHETIC,0g,[None]
Nike,TiempoX Proximo IC,2017-01-30,140$,['IN'],KANGAROO,0g,[None]
Nike,TiempoX Proximo TF,2017-01-30,140$,['TF'],KANGAROO,0g,[None]
Nike,Tiempo Legacy II,2017-01-30,120$,"['AG', 'FG', 'HG']",CALF,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
